       199
         0         0    0        5.00000       10.68964        5.30523       20.81241        0.00000    0        0.00000
         1         1    1       10.00000       24.64807       36.27667        0.25317        0.00000    0        0.00000
         2         2    0        5.00000       -5.40830       -8.76202       40.58290        0.00000    0        0.00000
         3         3    0        5.00000      -22.31462       14.84409       -3.27792        0.00000    0        0.00000
         4         4    0        5.00000       23.99367        8.39199      -41.95883        0.00000    0        0.00000
         5         5    0        5.00000       31.29563        3.82993       29.67192        0.00000    0        0.00000
         6         6    0        5.00000       11.15123       24.42495       38.29253        0.00000    0        0.00000
         7         7    0        5.00000       21.97956      -31.63816       43.23228        0.00000    0        0.00000
         8         8    0        5.00000       40.48267      -24.71369       27.53675        0.00000    0        0.00000
         9         9    1       10.00000       21.65430       -6.63259      -24.21526        0.00000    0        0.00000
        10        10    0        5.00000       -1.78821       -3.41697       26.12308        0.00000    0        0.00000
        11        11    0        5.00000      -44.69686       -6.44149      -36.20540        0.00000    0        0.00000
        12        12    0        5.00000       22.78831       27.83128       39.23277        0.00000    0        0.00000
        13        13    0        5.00000      -13.86659       -3.46169       34.06641        0.00000    0        0.00000
        14        14    0        5.00000       37.51910      -25.68708      -22.32003        0.00000    0        0.00000
        15        15    0        5.00000      -19.32092       -9.82801      -11.32369        0.00000    0        0.00000
        16        16    0        5.00000       11.21638       14.76405      -20.57368        0.00000    0        0.00000
        17        17    0        5.00000       21.33318      -33.76314      -24.31887        0.00000    0        0.00000
        18        18    0        5.00000       20.08927      -12.47071       17.22997        0.00000    0        0.00000
        19        19    1       10.00000      -27.76818      -10.38238       15.97607        0.00000    0        0.00000
        20        20    0        5.00000       33.09507       -9.95100        9.94343        0.00000    0        0.00000
        21        21    0        5.00000        6.31308      -18.90938       -9.55148        0.00000    0        0.00000
        22        22    0        5.00000       -3.14574       38.63486       34.34964        0.00000    0        0.00000
        23        23    0        5.00000      -44.45987      -41.79933       14.68183        0.00000    0        0.00000
        24        24    0        5.00000      -39.55172       21.53507       43.98460        0.00000    0        0.00000
        25        25    0        5.00000      -30.93147      -20.31001      -14.74922        0.00000    0        0.00000
        26        26    0        5.00000       -2.18742      -36.57722      -38.57192        0.00000    0        0.00000
        27        27    1       10.00000       -4.11428       27.83472      -33.25557        0.00000    0        0.00000
        28        28    0        5.00000       29.10672      -41.28878      -41.87165        0.00000    0        0.00000
        29        29    0        5.00000       -9.62218      -33.82649       39.19278        0.00000    0        0.00000
        30        30    0        5.00000       -3.87156      -11.59349      -13.15024        0.00000    0        0.00000
        31        31    0        5.00000       35.65081        9.96573      -42.02137        0.00000    0        0.00000
        32        32    0        5.00000       13.82310       19.46935      -30.92441        0.00000    0        0.00000
        33        33    0        5.00000      -44.26668      -28.09223       10.09088        0.00000    0        0.00000
        34        34    0        5.00000      -13.59428      -15.35809      -36.74879        0.00000    0        0.00000
        35        35    0        5.00000        4.14622       -6.33474      -42.15342        0.00000    0        0.00000
