        20
         0         0    0        5.00000       13.02725       37.64436        0.80677        0.00000    0        0.00000
         1         1    2        5.00000       26.20492       -4.60206       11.38876        0.00000    0        0.00000
         2         2    1        5.00000       39.29780      -24.53116       12.98090        0.00000    0        0.00000
         3         3    1        5.00000       23.24277       -0.15384       40.20650        0.00000    0        0.00000
         4         4    2        5.00000        0.22602      -27.53302       19.34051        0.00000    0        0.00000
         5         5    0        5.00000       30.42987        8.78762       24.42023        0.00000    0        0.00000
         6         6    2        5.00000        8.86678       21.96124       15.40137        0.00000    0        0.00000
         7         7    1        5.00000       12.60708       38.68329      -31.37771        0.00000    0        0.00000
         8         8    0        5.00000       41.77346      -28.15787      -41.08265        0.00000    0        0.00000
         9         9    2        5.00000       -0.01523      -28.87138       -5.78199        0.00000    0        0.00000
        10        10    0        5.00000      -37.62019      -10.62930      -39.15796        0.00000    0        0.00000
        11        11    1        5.00000      -25.94687       -4.08069       -7.98949        0.00000    0        0.00000
        12        12    0        5.00000        0.67356       -1.15079      -36.58486        0.00000    0        0.00000
        13        13    2        5.00000       25.24882      -41.96741       16.23199        0.00000    0        0.00000
        14        14    1        5.00000       41.21255      -26.88561       25.14924        0.00000    0        0.00000
        15        15    2        5.00000      -36.89445      -13.82780        7.09041        0.00000    0        0.00000
        16        16    0        5.00000      -10.42453       40.58806      -29.15783        0.00000    0        0.00000
        17        17    1        5.00000       40.34338      -33.60067      -29.63748        0.00000    0        0.00000
        18        18    1        5.00000       -4.45522      -40.80066        2.35000        0.00000    0        0.00000
        19        19    0        5.00000       17.47987       36.65420       13.22633        0.00000    0        0.00000
