        20
         0         0    1       10.00000        6.88882       34.04938       30.94509        0.00000    0        0.00000
         1         1    0        5.00000       44.17134      -18.62577        9.50263        0.00000    0        0.00000
         2         2    0        5.00000      -29.97364       28.38935       -0.73851        0.00000    0        0.00000
         3         3    0        5.00000      -43.12833       13.94927       39.26998        0.00000    0        0.00000
         4         4    0        5.00000       30.79662       -5.19233      -26.91550        0.00000    0        0.00000
         5         5    0        5.00000      -26.44293      -15.72963      -35.45914        0.00000    0        0.00000
         6         6    0        5.00000      -24.83015      -21.92587       38.10792        0.00000    0        0.00000
         7         7    0        5.00000       26.69476       -1.77520      -38.06099        0.00000    0        0.00000
         8         8    0        5.00000       14.53719       44.56841       41.08046        0.00000    0        0.00000
         9         9    1       10.00000       28.18616      -28.96362       16.06667        0.00000    0        0.00000
        10        10    0        5.00000      -36.79800      -19.18940       -7.84353        0.00000    0        0.00000
        11        11    0        5.00000       -7.32392      -26.98652      -44.15791        0.00000    0        0.00000
        12        12    0        5.00000       -7.28437       43.26278      -11.02561        0.00000    0        0.00000
        13        13    0        5.00000        2.97036      -14.40464       24.91662        0.00000    0        0.00000
        14        14    0        5.00000       38.46332        0.94945      -11.35434        0.00000    0        0.00000
        15        15    0        5.00000       24.14589       -0.64188       -1.66821        0.00000    0        0.00000
        16        16    0        5.00000       -0.43243      -38.43021       11.15992        0.00000    0        0.00000
        17        17    0        5.00000       19.58980      -26.58189      -34.35744        0.00000    0        0.00000
        18        18    0        5.00000      -31.54484        4.43287      -37.14584        0.00000    0        0.00000
        19        19    1       10.00000        8.79987       -4.71442      -25.95853        0.00000    0        0.00000
