      9117
         0         0    0        0.80000       11.44641        2.46684        8.54356        0.00000    0        0.00000
         1         1    0        0.80000        1.20034      -12.54005       16.27107        0.00000    0        0.00000
         2         2    0        0.80000        0.68143       16.13522       14.74581        0.00000    0        0.00000
         3         3    0        0.80000       10.35153      -16.85309       -6.98825        0.00000    0        0.00000
         4         4    0        0.80000       -9.33222       13.68351       -6.19453        0.00000    0        0.00000
         5         5    0        0.80000       -2.30235       -5.02668       -6.72254        0.00000    0        0.00000
         6         6    0        0.80000       10.26743        0.95458      -14.89816        0.00000    0        0.00000
         7         7    0        0.80000      -15.48926       15.33822       17.29156        0.00000    0        0.00000
         8         8    0        0.80000       -4.23122       18.06466       -0.16368        0.00000    0        0.00000
         9         9    0        0.80000      -13.22124       -3.59846      -16.58192        0.00000    0        0.00000
        10        10    0        0.80000       -7.25524      -12.47598      -15.40588        0.00000    0        0.00000
        11        11    0        0.80000        9.62785      -11.15764      -13.48947        0.00000    0        0.00000
        12        12    0        0.80000       14.11984      -10.45802       17.87896        0.00000    0        0.00000
        13        13    0        0.80000        9.49246       14.46540      -16.25008        0.00000    0        0.00000
        14        14    0        0.80000        4.98961       -7.09843       18.03168        0.00000    0        0.00000
        15        15    0        0.80000        3.23184      -12.39754        1.59287        0.00000    0        0.00000
        16        16    0        0.80000       -7.96782       -5.64285       15.13116        0.00000    0        0.00000
        17        17    0        0.80000      -17.97275       14.13700      -16.64955        0.00000    0        0.00000
        18        18    0        0.80000      -10.16635       13.10132       13.60537        0.00000    0        0.00000
        19        19    0        0.80000        4.45063        8.50261       10.26126        0.00000    0        0.00000
        20        20    0        0.80000       14.61458       -7.42184      -15.38574        0.00000    0        0.00000
        21        21    0        0.80000        4.30687       -1.51205       -3.21487        0.00000    0        0.00000
        22        22    0        0.80000       -9.68868       -9.81515       -7.26125        0.00000    0        0.00000
        23        23    0        0.80000      -18.33314       -5.07864        1.43526        0.00000    0        0.00000
        24        24    0        0.80000       16.73468        3.39569      -14.59518        0.00000    0        0.00000
        25        25    0        0.80000      -19.16632        1.02135       12.60904        0.00000    0        0.00000
        26        26    0        0.80000       -2.81938      -10.91181       -3.64034        0.00000    0        0.00000
        27        27    0        0.80000       -0.22852       -9.01152      -14.73370        0.00000    0        0.00000
        28        28    0        0.80000      -15.70636       10.76854        0.98870        0.00000    0        0.00000
        29        29    0        0.80000        5.96181      -16.62255      -11.59113        0.00000    0        0.00000
        30        30    0        0.80000       11.17831      -13.19570       18.97140        0.00000    0        0.00000
        31        31    0        0.80000       14.17618       -6.63396       10.32322        0.00000    0        0.00000
        32        32    0        0.80000       14.42739      -17.18885       17.92141        0.00000    0        0.00000
        33        33    0        0.80000       15.72688       -3.44565       11.12889        0.00000    0        0.00000
        34        34    0        0.80000        9.83526       12.58268        6.50453        0.00000    0        0.00000
        35        35    0        0.80000      -15.74140        6.13745        9.69005        0.00000    0        0.00000
        36        36    0        0.80000       -4.81177      -10.79352        3.22962        0.00000    0        0.00000
        37        37    0        0.80000      -18.38385      -14.39272        0.63189        0.00000    0        0.00000
        38        38    0        0.80000       -3.01795        7.84765       -2.43844        0.00000    0        0.00000
        39        39    0        0.80000      -10.91923      -12.09127        5.98668        0.00000    0        0.00000
        40        40    0        0.80000      -14.28334      -16.33464      -18.00896        0.00000    0        0.00000
        41        41    0        0.80000       -3.40071        8.47923      -10.90642        0.00000    0        0.00000
        42        42    0        0.80000        1.23272       -6.42940       16.29986        0.00000    0        0.00000
        43        43    0        0.80000       18.05832       11.09452       13.74302        0.00000    0        0.00000
        44        44    0        0.80000        1.86891        0.41793       -1.34511        0.00000    0        0.00000
        45        45    0        0.80000       -5.48003       10.91426        0.54048        0.00000    0        0.00000
        46        46    0        0.80000       -1.77875        1.66260       -3.18812        0.00000    0        0.00000
        47        47    0        0.80000       11.20015        1.75849       -1.22933        0.00000    0        0.00000
        48        48    0        0.80000        2.28578       14.51424        2.71035        0.00000    0        0.00000
        49        49    0        0.80000      -16.02916        4.64634      -17.95651        0.00000    0        0.00000
        50        50    0        0.80000       12.76572       -0.38159      -16.25911        0.00000    0        0.00000
        51        51    0        0.80000      -18.83244        4.62817      -13.99707        0.00000    0        0.00000
        52        52    0        0.80000      -12.67551       -4.70284       -6.03394        0.00000    0        0.00000
        53        53    0        0.80000       -3.51680       -7.05751       16.38028        0.00000    0        0.00000
        54        54    0        0.80000        2.56577      -15.61998       -1.42386        0.00000    0        0.00000
        55        55    0        0.80000       -1.27040      -18.47126        5.67274        0.00000    0        0.00000
        56        56    0        0.80000       12.52184      -14.34351       -5.13903        0.00000    0        0.00000
        57        57    0        0.80000       14.24797      -13.07266      -13.27113        0.00000    0        0.00000
        58        58    0        0.80000      -13.56856       -8.01858      -17.02075        0.00000    0        0.00000
        59        59    0        0.80000        7.74959       -9.40183      -18.47807        0.00000    0        0.00000
        60        60    0        0.80000       16.58855      -12.93560      -10.19367        0.00000    0        0.00000
        61        61    0        0.80000       17.36785       12.68877       -6.60748        0.00000    0        0.00000
        62        62    0        0.80000       -2.95691        2.97460       -0.85806        0.00000    0        0.00000
        63        63    0        0.80000        9.70300        6.28350      -18.95831        0.00000    0        0.00000
        64        64    0        0.80000        3.93497       -9.60794       11.55902        0.00000    0        0.00000
        65        65    0        0.80000       10.64083        9.16489      -17.44422        0.00000    0        0.00000
        66        66    0        0.80000       -1.75728        3.63689      -12.82511        0.00000    0        0.00000
        67        67    0        0.80000       -2.27351        0.11847        7.74428        0.00000    0        0.00000
        68        68    0        0.80000        1.72789       12.50754       -5.37394        0.00000    0        0.00000
        69        69    0        0.80000        9.87482       -3.18772        7.07188        0.00000    0        0.00000
        70        70    0        0.80000       11.47872       -1.34504       15.70044        0.00000    0        0.00000
        71        71    0        0.80000       19.04838        5.41685       -7.55859        0.00000    0        0.00000
        72        72    0        0.80000       -6.15051      -16.05997      -15.29833        0.00000    0        0.00000
        73        73    0        0.80000       15.16286       10.61491      -18.87189        0.00000    0        0.00000
        74        74    0        0.80000       19.11422      -17.48257       15.86182        0.00000    0        0.00000
        75        75    0        0.80000        6.40744        0.36333      -19.03048        0.00000    0        0.00000
        76        76    0        0.80000       15.87034        0.64608      -18.59370        0.00000    0        0.00000
        77        77    0        0.80000      -13.94499       18.03198       -5.29084        0.00000    0        0.00000
        78        78    0        0.80000        5.35351      -17.85907       -8.20864        0.00000    0        0.00000
        79        79    0        0.80000        8.76925       -5.16639       -4.79147        0.00000    0        0.00000
        80        80    0        0.80000       12.98768       -8.79184       12.71308        0.00000    0        0.00000
        81        81    0        0.80000        2.17570       -7.56341      -16.15016        0.00000    0        0.00000
        82        82    0        0.80000      -10.89441       -1.35954       -8.83837        0.00000    0        0.00000
        83        83    0        0.80000       -3.29261      -16.67438        6.20612        0.00000    0        0.00000
        84        84    0        0.80000       11.91108        0.46600        5.46811        0.00000    0        0.00000
        85        85    0        0.80000       -3.35182      -18.85298        2.38450        0.00000    0        0.00000
        86        86    0        0.80000        0.13979       18.74911       -0.91843        0.00000    0        0.00000
        87        87    0        0.80000       17.69872       -0.48700       13.46284        0.00000    0        0.00000
        88        88    0        0.80000      -14.79024      -11.75005       18.60935        0.00000    0        0.00000
        89        89    0        0.80000       13.72972      -16.68753        1.65562        0.00000    0        0.00000
        90        90    0        0.80000       15.64141      -13.04478        9.28971        0.00000    0        0.00000
        91        91    0        0.80000        3.68582       -3.56540        2.95845        0.00000    0        0.00000
        92        92    0        0.80000      -12.47919      -16.68428       -6.78593        0.00000    0        0.00000
        93        93    0        0.80000       14.47486       15.10210      -13.10489        0.00000    0        0.00000
        94        94    0        0.80000      -14.55710      -18.11649        8.16245        0.00000    0        0.00000
        95        95    0        0.80000        5.62752       -0.65831        6.16781        0.00000    0        0.00000
